body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,physio_state
39.12,28.15,1015.15,56.46,0.06,0.12,0.12,11.63,5.61,5.34,77.71,97.85,Possible fever
36.93,26.23,1019.41,58.88,0.04,0.09,0.07,13.22,12.97,1.9,64.14,97.21,Normal
36.66,20.32,1010.91,36.09,0.18,0.13,0.09,16.91,6.29,5.15,73.42,98.05,Normal
36.56,25.71,1020.54,67.33,0.04,0.12,0.19,14.2,14.4,9.26,67.49,95.38,Normal
37.16,22.23,1012.58,45.35,0.2,0.18,0.09,12.13,10.19,11.0,65.87,97.32,Normal
36.73,35.06,1010.92,67.59,0.08,0.06,0.06,4.9,0.37,6.04,58.78,96.74,Normal
36.69,23.68,1000.24,63.04,-0.01,0.04,0.06,2.25,4.99,16.02,57.22,93.2,Fatigued
38.74,42.3,999.33,38.57,0.05,0.14,0.09,4.22,6.82,7.29,98.01,96.41,Possible fever
36.62,21.5,1009.08,57.91,0.06,0.21,0.14,5.13,8.43,17.0,113.87,89.7,Low oxygen state
36.68,35.95,1022.64,47.55,0.3,0.1,0.17,16.14,13.01,4.4,87.13,98.38,Stressed
37.29,24.24,994.61,47.34,0.02,0.1,0.06,-1.41,8.41,5.46,99.54,95.78,Dehydrated
38.8,18.39,1010.34,79.55,2.05,1.7,2.42,6.79,11.66,4.92,143.01,93.81,Overexertion
38.21,30.4,1005.73,42.39,2.52,2.87,2.6,6.34,5.87,12.66,161.09,89.8,Overexertion
36.63,31.5,1004.56,51.57,0.16,0.13,0.18,13.23,12.53,6.31,84.33,98.31,Stressed
38.28,32.52,1012.98,69.73,3.56,1.66,2.57,10.59,10.41,14.73,206.05,90.26,Overexertion
37.62,20.53,1008.89,63.27,3.05,4.21,3.12,13.33,5.54,6.49,156.33,95.92,Overexertion
36.71,29.91,1032.14,47.67,0.08,0.0,0.01,5.9,17.44,10.47,47.64,94.2,Fatigued
36.1,24.53,1009.28,33.42,0.04,0.09,0.12,1.47,7.2,1.29,55.32,92.15,Fatigued
38.13,22.16,1010.03,37.64,0.04,0.13,0.07,5.32,6.2,11.92,99.72,97.17,Possible fever
37.12,30.07,1021.05,67.96,0.17,0.11,0.02,0.39,6.41,19.39,87.91,97.19,Dehydrated
38.39,23.6,1018.71,74.0,0.09,0.14,0.03,3.31,7.5,4.01,82.78,98.0,Possible fever
36.95,28.11,1017.16,75.06,0.12,0.11,0.05,8.75,10.94,11.55,103.03,85.22,Low oxygen state
37.29,21.31,1010.15,36.14,0.06,0.06,0.07,5.26,9.2,10.19,67.74,96.43,Normal
37.3,25.26,1028.85,64.35,0.1,0.14,0.1,7.65,11.67,24.74,91.09,90.33,Low oxygen state
36.76,23.83,1020.29,33.88,0.07,0.11,0.2,10.12,6.26,19.03,95.22,96.69,Stressed
36.23,21.78,1017.24,43.33,0.05,0.07,0.03,5.13,16.4,17.22,53.82,93.17,Fatigued
36.8,34.38,1008.17,66.87,0.21,0.15,0.2,21.71,7.21,6.52,99.62,97.86,Stressed
38.31,24.61,1019.14,69.22,2.32,2.13,2.24,1.59,4.19,11.39,169.01,91.88,Overexertion
38.33,25.28,1032.65,49.4,0.12,0.07,0.08,9.24,1.84,2.43,89.6,97.97,Possible fever
36.79,34.32,1014.19,55.69,0.04,0.19,0.06,14.82,6.73,5.73,126.2,82.75,Low oxygen state
37.47,30.7,1014.91,67.5,2.05,3.33,2.2,9.7,8.8,15.63,129.01,89.7,Overexertion
36.22,27.13,1017.28,43.02,0.1,0.18,0.17,11.91,11.31,7.63,94.05,87.4,Low oxygen state
36.91,31.09,1005.72,78.7,0.16,0.14,0.17,8.22,4.45,8.93,121.96,97.79,Stressed
38.83,31.81,1007.45,46.81,0.05,0.03,0.09,20.06,11.4,5.52,98.63,97.05,Possible fever
37.2,21.93,1017.91,39.53,0.13,0.1,0.05,11.06,19.13,10.94,67.89,97.27,Normal
38.5,24.42,997.74,60.98,2.91,2.25,2.22,4.58,14.67,4.76,173.17,94.52,Overexertion
38.19,31.47,1038.86,56.66,3.48,3.1,2.52,7.36,8.64,15.0,154.43,91.62,Overexertion
36.51,25.82,1009.85,45.2,0.03,0.13,0.14,14.76,22.52,4.67,64.6,98.29,Normal
37.26,34.25,1041.75,36.75,0.05,0.08,0.06,5.42,10.14,2.36,66.69,97.13,Normal
36.73,31.1,1009.94,39.61,0.04,0.06,0.05,8.73,15.17,8.78,57.02,92.87,Fatigued
36.63,25.19,1004.29,38.42,0.1,0.07,0.13,13.1,16.29,12.31,85.29,96.7,Stressed
36.82,28.04,1018.76,47.21,0.12,0.17,0.04,12.45,13.0,5.05,102.05,96.13,Stressed
38.88,24.74,1018.4,49.31,1.73,3.24,2.37,6.28,6.65,2.83,173.9,92.72,Overexertion
37.13,28.53,1001.61,41.89,0.0,0.01,0.1,8.48,8.4,12.44,68.32,93.88,Fatigued
37.63,36.76,1013.35,46.14,0.04,0.07,0.08,-1.86,8.26,1.09,97.78,96.43,Dehydrated
37.12,30.2,1014.76,46.92,0.07,0.18,0.07,9.73,9.46,8.53,66.57,98.07,Normal
36.95,29.45,1008.93,45.69,0.09,0.04,0.07,1.42,14.25,20.15,54.96,95.06,Fatigued
36.97,29.61,1009.81,38.19,0.05,0.05,-0.01,9.62,4.49,11.37,58.41,93.97,Fatigued
37.91,26.27,1036.57,48.55,1.58,2.36,2.68,3.76,5.77,4.75,169.48,94.37,Overexertion
37.06,28.83,1009.78,38.94,0.16,0.14,0.1,10.39,16.03,15.62,82.88,92.03,Low oxygen state
38.01,29.27,1018.12,57.18,0.14,0.11,0.0,3.15,18.22,9.04,96.97,96.4,Dehydrated
38.39,26.24,1004.59,72.87,0.11,0.15,0.04,1.5,5.73,3.81,96.84,97.47,Dehydrated
37.11,24.52,1029.07,49.28,0.07,0.02,0.07,15.97,10.58,18.07,51.31,96.99,Fatigued
37.26,23.94,1011.65,31.74,0.12,0.16,0.1,14.93,10.06,6.38,93.37,98.57,Dehydrated
38.78,27.15,994.19,42.77,0.15,0.06,0.04,10.0,7.64,14.63,100.43,96.25,Possible fever
36.91,23.27,1004.95,69.89,0.02,0.22,0.17,10.88,7.59,11.32,61.63,97.77,Normal
36.89,35.28,1020.94,61.58,0.08,0.07,0.08,7.49,7.26,11.53,61.86,93.34,Fatigued
36.79,22.3,1013.19,62.35,0.18,0.1,0.09,8.4,6.09,13.74,121.92,89.48,Low oxygen state
39.34,27.19,1012.62,67.83,0.11,0.06,0.09,20.85,6.88,4.27,96.37,96.44,Possible fever
36.18,32.3,1014.79,76.85,0.25,0.26,0.11,19.42,10.35,5.13,102.77,98.1,Stressed
36.88,25.11,1009.02,42.94,0.13,0.18,0.03,6.99,5.45,16.02,82.78,97.85,Stressed
37.14,26.18,1008.01,41.15,0.08,0.02,0.03,9.67,7.21,5.01,122.79,95.56,Low oxygen state
37.19,27.09,1027.62,38.83,0.08,0.05,0.12,10.72,9.07,9.17,90.7,84.46,Low oxygen state
37.64,23.98,1013.42,59.39,0.01,0.09,0.15,15.89,0.84,10.62,110.86,98.57,Dehydrated
36.86,30.52,1012.84,46.9,0.07,0.07,0.04,12.31,1.14,6.61,60.56,94.86,Fatigued
37.94,21.12,1003.86,45.02,0.13,0.05,0.13,21.12,12.35,8.13,93.37,95.0,Dehydrated
36.23,30.4,1015.14,67.67,0.13,0.1,0.08,13.0,12.23,15.88,101.04,97.07,Stressed
37.66,30.18,1023.66,52.76,0.02,0.07,0.05,17.36,20.09,14.11,60.62,91.72,Fatigued
36.81,25.3,1014.86,49.45,0.08,0.03,0.03,10.35,3.87,8.98,62.63,93.51,Fatigued
38.29,23.58,1023.24,58.91,0.14,0.01,0.12,4.45,0.25,8.45,99.74,97.46,Possible fever
37.25,26.5,1016.79,65.22,0.06,0.1,0.04,16.79,2.96,8.02,59.97,94.13,Fatigued
36.53,34.34,1017.11,54.39,0.08,0.06,0.08,5.89,9.36,4.46,51.4,95.62,Fatigued
36.48,27.88,1022.88,56.62,0.16,0.08,0.06,12.56,11.0,3.43,100.41,84.38,Low oxygen state
37.04,31.21,1012.27,70.77,0.06,0.07,0.1,11.13,4.15,6.75,111.47,96.34,Dehydrated
38.46,33.12,1021.79,34.1,2.39,2.8,3.23,16.34,5.32,6.54,144.9,91.2,Overexertion
37.16,28.5,1010.35,64.73,0.08,0.16,0.17,5.85,10.15,14.75,93.22,99.77,Dehydrated
39.13,27.18,1020.12,56.63,2.1,2.93,1.61,9.17,6.35,11.74,141.91,90.65,Overexertion
36.98,32.0,1014.98,66.79,0.26,0.18,0.13,-1.44,19.12,6.94,91.82,97.67,Stressed
36.94,33.26,1023.05,63.49,0.1,0.1,0.15,6.34,0.93,7.97,78.73,96.37,Normal
38.37,23.1,1025.44,45.16,0.09,0.17,0.0,15.42,21.25,14.56,88.63,97.79,Possible fever
36.25,30.84,1012.5,69.72,0.18,0.08,0.03,7.04,15.7,16.11,98.03,88.46,Low oxygen state
37.18,34.98,1000.78,44.19,0.08,0.12,0.23,14.56,10.71,8.03,104.15,96.52,Dehydrated
38.55,24.1,1003.51,46.65,3.28,3.45,2.67,13.11,4.58,10.73,153.33,89.99,Overexertion
36.37,22.05,1014.47,79.54,0.17,0.11,0.05,17.25,10.77,8.18,99.29,86.83,Low oxygen state
37.02,28.49,1007.27,41.78,0.12,0.13,0.07,11.74,12.51,18.24,81.95,82.27,Low oxygen state
38.03,29.01,1015.01,68.36,2.26,2.5,1.73,6.94,12.84,5.21,152.48,91.31,Overexertion
36.92,32.6,1015.55,43.17,0.19,0.05,0.11,10.25,7.66,5.22,89.68,98.14,Normal
36.86,30.06,1014.91,68.47,0.31,0.15,0.11,11.97,8.94,10.36,106.02,97.94,Stressed
38.15,29.81,1015.05,37.89,3.04,1.42,1.98,9.54,14.01,10.48,128.51,92.34,Overexertion
38.0,29.72,1033.09,72.89,0.24,0.16,0.12,10.25,17.6,3.57,98.03,95.78,Possible fever
36.76,29.47,1018.03,44.22,0.07,0.17,0.26,12.22,6.21,17.68,90.53,96.39,Stressed
36.57,31.3,1016.57,78.3,0.17,0.15,0.09,5.64,16.0,7.43,66.08,95.09,Normal
39.5,29.59,1008.76,55.93,0.05,0.07,0.08,5.13,10.38,9.2,94.63,97.01,Possible fever
36.23,36.57,1009.74,47.48,0.11,0.1,0.08,9.44,9.73,8.87,96.68,82.53,Low oxygen state
38.47,21.97,1022.08,70.35,0.18,0.18,0.08,16.68,13.64,14.05,72.4,98.26,Possible fever
38.51,27.07,1012.8,46.0,2.71,2.6,1.24,15.29,-1.01,3.83,144.77,92.05,Overexertion
37.3,25.49,1002.31,60.08,0.15,0.13,0.1,6.82,17.99,13.94,102.81,96.68,Possible fever
36.78,30.55,1014.41,48.54,0.17,0.11,0.09,10.29,13.06,-0.74,89.12,97.11,Dehydrated
36.96,33.16,1004.78,32.09,0.09,0.01,0.04,8.95,7.44,16.05,65.64,93.91,Fatigued
37.18,21.82,995.77,59.93,0.13,0.15,0.11,11.3,10.5,14.26,83.77,97.3,Dehydrated
36.45,22.83,1019.5,34.98,0.1,0.13,0.06,5.19,5.45,13.11,71.3,97.35,Normal
37.17,31.0,1013.88,79.81,0.07,-0.0,0.1,0.35,17.72,8.68,108.77,90.52,Low oxygen state
38.04,29.45,1016.84,78.78,3.69,1.96,2.22,10.18,4.3,5.65,152.99,93.8,Overexertion
36.68,26.07,1014.35,30.93,0.07,0.04,0.11,3.69,18.59,12.42,65.19,93.06,Fatigued
36.88,32.24,1030.21,56.31,0.12,0.15,0.28,10.38,6.29,9.57,78.72,98.44,Stressed
38.41,24.84,1006.5,65.76,0.13,0.1,0.2,9.81,8.52,14.87,114.4,96.35,Possible fever
36.69,40.62,1030.49,55.24,0.1,0.06,0.06,9.66,9.14,5.95,93.71,97.52,Dehydrated
39.07,28.28,1011.7,68.21,0.11,0.01,0.2,7.41,7.55,15.26,100.36,95.41,Possible fever
37.21,26.83,999.53,77.21,0.06,0.05,0.06,5.59,19.37,7.14,56.23,91.87,Fatigued
38.4,23.91,1013.95,56.04,0.04,0.03,0.05,13.88,14.05,19.04,106.86,97.94,Possible fever
38.37,31.85,1002.34,77.86,0.08,0.09,0.06,17.35,12.56,10.1,107.35,97.12,Possible fever
38.5,26.82,1014.42,50.39,0.11,0.07,0.14,12.65,6.21,12.16,94.85,94.7,Possible fever
38.29,33.6,1005.21,32.05,0.05,0.04,0.11,17.57,6.74,8.12,81.56,98.41,Possible fever
36.97,33.02,1017.45,79.27,0.14,0.06,0.11,14.68,6.94,12.72,121.15,87.59,Low oxygen state
37.27,22.7,1008.49,44.85,0.16,0.1,0.13,12.98,8.93,4.09,100.68,97.01,Stressed
37.27,30.28,1018.93,52.74,0.11,0.14,0.14,5.48,10.67,9.16,102.71,97.06,Dehydrated
37.76,28.92,1004.76,73.17,3.09,1.72,2.97,1.54,10.87,13.4,163.56,94.45,Overexertion
38.68,34.27,1011.49,44.52,2.11,1.29,3.0,13.11,10.32,10.74,160.95,93.42,Overexertion
37.28,28.07,1024.58,61.31,0.15,0.16,0.12,14.62,6.68,-0.45,98.09,84.99,Low oxygen state
36.71,22.69,1022.1,73.59,0.06,0.05,0.0,6.36,9.02,4.19,70.1,94.35,Fatigued
37.06,30.93,1030.03,43.68,0.01,0.11,0.18,10.61,12.03,16.82,112.9,81.23,Low oxygen state
36.7,29.63,1021.27,70.59,0.02,0.04,0.03,16.33,5.32,13.95,56.47,93.26,Fatigued
36.66,22.43,1015.06,66.04,0.07,0.06,0.07,8.19,5.44,10.15,73.34,96.35,Normal
36.65,29.86,1018.16,46.46,0.11,0.07,0.07,11.93,5.72,8.91,62.43,94.68,Fatigued
37.64,33.0,1015.41,33.47,0.13,0.04,0.16,0.7,17.26,-1.21,99.61,98.05,Dehydrated
36.75,24.09,1011.84,46.96,0.15,0.07,0.06,-1.08,7.86,6.96,68.46,94.74,Normal
36.68,41.64,1016.54,75.25,0.02,0.02,0.09,13.27,5.89,9.28,60.87,93.16,Fatigued
37.45,27.66,1002.29,46.93,0.18,0.05,0.09,16.24,6.29,17.76,93.52,97.69,Dehydrated
37.45,28.68,1016.42,68.96,0.07,0.11,0.35,9.59,7.14,11.35,73.29,98.48,Stressed
36.82,24.38,1004.09,52.98,0.17,0.13,0.12,12.97,9.4,6.96,102.52,86.68,Low oxygen state
36.79,23.47,1018.58,39.57,0.12,0.17,0.16,12.75,4.55,14.5,92.62,98.82,Low oxygen state
36.82,24.78,1012.58,33.3,0.08,0.05,0.06,7.85,11.49,14.94,50.5,95.38,Fatigued
37.48,31.67,1023.88,51.58,0.16,0.1,0.07,8.71,4.12,10.04,93.34,96.67,Dehydrated
36.96,17.43,1003.35,52.76,0.09,0.18,0.1,8.67,6.9,7.21,97.42,96.53,Low oxygen state
38.82,33.04,1007.66,74.48,0.04,0.03,0.22,12.91,7.82,7.52,93.91,96.23,Possible fever
36.37,35.64,1011.41,79.55,0.08,0.07,0.08,9.2,0.73,11.54,65.74,94.84,Fatigued
37.02,28.08,1023.22,68.65,-0.01,0.06,0.08,11.06,10.57,17.08,61.93,93.59,Fatigued
37.3,34.84,1034.88,70.17,-0.0,0.13,0.1,18.09,3.87,5.59,112.53,98.66,Dehydrated
36.97,35.21,1013.44,71.39,0.14,0.07,0.07,12.73,8.06,11.4,66.68,97.64,Normal
38.92,24.19,1012.29,48.33,0.02,0.1,0.14,8.63,7.65,9.2,78.57,96.78,Possible fever
37.22,25.44,1018.58,73.7,0.05,0.04,0.12,7.36,6.62,10.83,65.42,93.18,Fatigued
36.79,29.41,1012.22,76.65,0.09,0.19,0.1,6.32,12.15,7.26,118.26,92.8,Low oxygen state
36.76,35.67,1014.78,72.68,0.08,0.03,0.07,4.76,16.11,16.34,65.8,94.33,Fatigued
36.4,30.02,997.45,61.35,0.1,0.12,0.04,8.02,10.08,11.49,57.67,99.12,Normal
36.38,30.24,1026.36,49.46,0.14,0.17,0.02,12.89,7.73,6.3,108.28,97.45,Dehydrated
37.45,25.36,1012.36,52.16,0.14,0.08,0.14,7.55,3.81,7.39,82.86,96.89,Normal
37.16,35.24,1003.6,78.78,0.22,0.15,0.14,13.81,16.35,8.92,98.5,98.94,Stressed
37.14,21.62,1022.96,52.41,0.03,0.01,0.06,13.69,8.39,12.73,71.65,97.04,Normal
37.15,19.52,1010.45,36.22,0.11,0.08,0.11,4.97,16.48,6.72,112.06,88.36,Low oxygen state
37.1,32.1,1023.71,51.86,0.13,0.2,0.07,14.24,11.76,14.83,103.6,88.58,Low oxygen state
38.51,32.67,1029.86,64.63,3.79,1.97,3.1,11.0,14.01,2.6,183.53,93.2,Overexertion
37.76,24.37,1016.74,46.6,0.12,0.17,0.05,0.82,9.93,-2.25,100.37,97.34,Possible fever
36.45,27.8,1005.82,75.07,0.17,0.16,0.13,3.78,4.86,10.81,109.71,88.88,Low oxygen state
37.26,29.17,1011.74,77.49,0.11,0.26,0.04,16.6,19.01,5.51,83.81,96.62,Stressed
38.11,31.75,1011.19,30.3,1.81,1.65,2.34,8.78,3.7,4.24,131.53,94.31,Overexertion
37.55,12.21,1014.04,51.95,2.57,2.6,3.42,16.35,17.62,2.35,171.3,89.94,Overexertion
37.94,25.76,1018.79,74.26,0.04,0.2,0.08,11.19,12.42,5.45,91.95,95.33,Dehydrated
37.61,29.87,1005.22,32.48,0.04,0.14,0.1,2.24,11.82,12.74,127.34,96.64,Dehydrated
37.18,26.4,1019.95,51.07,0.19,0.14,0.09,7.12,2.78,7.97,104.54,97.81,Stressed
36.69,32.03,1002.35,70.51,0.15,0.05,0.08,12.44,8.28,11.63,118.49,86.33,Low oxygen state
36.68,24.66,1020.89,32.78,0.11,0.14,0.14,19.69,0.28,18.77,128.12,82.42,Low oxygen state
37.84,34.07,1008.98,32.15,2.99,3.34,4.01,10.21,14.7,8.8,185.7,94.27,Overexertion
37.26,22.59,1021.0,71.8,0.13,0.15,0.09,19.39,19.69,7.0,105.84,88.09,Low oxygen state
36.92,30.18,1011.64,50.15,0.02,0.04,0.02,8.54,6.81,10.82,54.39,93.62,Fatigued
36.55,33.76,1022.2,43.66,0.14,0.13,0.08,11.42,-4.85,14.88,89.17,97.2,Stressed
36.77,23.41,1017.05,43.19,0.1,0.11,0.03,14.76,12.11,3.1,109.16,87.97,Low oxygen state
37.1,29.59,1009.39,49.82,0.16,0.07,0.08,15.24,15.92,3.33,95.54,100.0,Dehydrated
38.2,27.88,1005.32,51.57,0.02,0.06,0.03,18.86,18.72,8.54,95.97,97.25,Possible fever
36.81,28.6,1000.35,34.04,0.2,0.12,0.1,1.52,16.13,13.13,102.11,96.69,Stressed
37.79,28.56,1022.06,79.64,0.09,0.14,0.14,8.81,4.36,11.0,85.27,96.54,Dehydrated
36.91,34.61,1013.08,67.03,0.09,0.11,0.12,13.4,8.45,10.21,111.17,82.46,Low oxygen state
38.42,25.48,1017.46,53.16,2.03,2.9,3.25,6.38,10.57,11.99,157.59,89.88,Overexertion
37.86,22.78,995.86,46.75,2.61,2.89,1.77,11.63,1.07,2.71,137.44,91.39,Overexertion
37.16,32.72,1021.47,56.73,0.18,0.08,0.06,1.97,17.59,10.7,111.2,97.1,Dehydrated
37.06,35.83,1007.01,36.34,0.16,0.2,0.27,14.04,13.44,1.11,102.97,96.83,Stressed
36.59,26.71,991.64,58.59,0.03,0.18,0.19,11.87,4.56,13.19,79.32,96.97,Stressed
36.72,22.26,1009.94,59.92,0.04,0.08,0.11,11.08,18.72,5.81,110.96,91.47,Low oxygen state
38.13,27.85,1007.65,61.29,0.01,0.16,0.17,12.62,12.66,7.18,110.9,98.18,Dehydrated
38.75,21.24,991.6,53.23,0.17,0.12,0.06,7.61,10.37,1.3,106.47,97.08,Possible fever
37.03,25.57,1010.34,73.55,0.11,0.04,0.27,12.26,16.96,9.42,108.83,94.63,Stressed
38.56,22.43,1013.05,51.67,2.12,2.1,2.25,13.83,7.62,17.25,155.38,91.6,Overexertion
36.75,32.44,1000.24,46.18,0.22,0.12,0.12,11.11,3.28,20.56,112.25,96.34,Stressed
39.14,24.9,1024.91,67.45,0.1,0.05,0.07,8.74,10.76,3.25,109.86,95.32,Possible fever
37.64,26.3,1004.61,32.07,0.02,0.15,-0.0,14.65,9.93,20.22,109.62,95.39,Dehydrated
36.55,28.22,1019.4,36.53,0.19,0.14,0.07,17.15,16.65,11.32,74.2,96.64,Normal
38.21,18.38,1000.65,34.4,0.24,0.18,0.01,20.04,9.68,9.55,93.39,97.53,Possible fever
36.79,25.19,1003.15,69.35,0.09,0.15,0.13,9.59,2.67,5.34,63.25,95.44,Normal
37.09,29.62,1002.99,61.89,0.11,0.11,0.11,7.79,4.88,16.44,105.95,95.63,Stressed
38.59,25.13,1024.62,61.34,4.1,2.02,4.12,7.5,5.75,8.83,173.8,95.39,Overexertion
37.16,26.19,1009.05,42.85,0.15,0.1,0.13,16.87,11.99,8.53,86.07,95.82,Stressed
36.67,33.14,1011.2,79.91,0.17,0.17,0.14,7.9,9.69,0.09,70.1,96.01,Normal
39.04,30.66,1011.06,70.22,3.01,2.13,3.18,8.81,16.43,9.51,132.03,91.42,Overexertion
38.0,32.11,1012.38,61.18,0.14,0.14,0.07,15.66,19.97,7.41,98.29,96.14,Dehydrated
36.76,32.13,1020.99,31.73,-0.02,0.09,0.11,9.91,5.53,6.73,97.14,84.15,Low oxygen state
36.39,28.06,1016.27,77.65,0.02,0.04,0.05,4.82,12.91,16.09,65.12,94.8,Fatigued
36.68,26.07,1002.74,63.83,0.25,0.16,0.15,10.96,6.71,11.98,108.18,95.25,Stressed
36.88,27.56,1018.75,33.02,0.05,0.07,0.12,8.05,9.12,13.14,96.36,90.73,Low oxygen state
37.67,29.39,1006.78,68.59,0.06,0.11,0.09,5.63,10.82,6.69,118.53,98.43,Dehydrated
38.21,22.7,1032.47,35.85,2.19,3.51,2.47,10.28,11.22,6.32,168.24,93.19,Overexertion
37.12,34.85,1025.3,79.94,0.07,0.16,0.19,7.64,12.32,9.51,114.75,87.23,Low oxygen state
37.06,22.8,1010.86,70.31,0.17,0.09,0.15,15.61,23.22,9.91,102.19,97.58,Dehydrated
37.25,31.88,1019.96,79.61,0.17,0.19,0.12,2.76,7.67,14.07,85.55,97.92,Dehydrated
36.55,31.25,1003.03,47.66,0.1,0.12,0.09,3.31,5.75,5.88,95.25,82.72,Low oxygen state
36.75,26.49,1005.36,69.84,0.02,0.09,0.08,8.73,11.0,7.43,60.37,93.15,Fatigued
38.71,28.52,1016.84,35.92,0.09,0.05,0.14,14.48,6.32,10.03,94.98,96.46,Possible fever
36.96,19.87,1034.18,35.92,0.06,0.09,0.13,16.62,11.11,11.19,65.46,97.7,Normal
36.67,29.96,997.17,75.98,0.01,0.09,0.2,4.09,6.4,10.0,97.67,96.94,Stressed
36.85,34.48,1013.88,58.93,0.11,0.17,0.09,9.78,9.92,1.99,79.31,96.28,Normal
37.32,27.04,1010.74,42.76,0.17,0.09,0.1,6.78,8.58,7.14,92.72,96.15,Dehydrated
38.79,28.34,1022.57,76.37,3.54,3.46,1.5,4.28,12.69,8.9,149.61,94.78,Overexertion
36.81,31.7,1003.92,35.01,0.11,0.16,0.14,9.49,9.63,4.99,119.44,92.16,Low oxygen state
37.82,33.79,1004.95,31.57,0.08,0.14,0.05,9.64,6.83,16.45,77.22,97.18,Dehydrated
36.77,21.86,1017.95,74.22,0.02,0.11,0.12,17.04,14.01,6.51,58.86,97.24,Normal
36.71,31.59,1001.36,48.46,0.14,0.15,0.16,20.17,19.6,17.35,108.08,96.14,Stressed
37.73,31.18,1021.11,78.97,0.02,0.1,0.11,3.47,11.18,15.08,107.23,96.55,Possible fever
36.66,35.25,1017.74,39.81,0.09,0.13,0.12,13.16,3.48,8.76,68.66,99.43,Normal
36.14,33.67,1009.77,67.84,0.05,0.06,0.02,2.76,6.76,13.38,63.38,94.28,Fatigued
37.11,29.65,1016.38,51.25,0.05,0.1,0.03,21.71,9.06,12.31,73.85,97.5,Normal
38.35,26.23,1026.38,45.57,0.02,0.13,0.09,9.6,7.06,2.0,87.55,97.02,Possible fever
36.66,27.76,1012.22,62.92,0.1,0.18,0.18,8.75,10.22,11.72,120.26,95.76,Stressed
37.08,21.55,1013.16,63.81,0.1,0.19,0.1,18.33,16.19,9.93,115.38,97.6,Dehydrated
36.71,21.64,1033.07,63.23,0.12,0.08,-0.01,14.16,6.15,10.9,101.44,81.76,Low oxygen state
38.05,25.38,999.02,38.99,2.52,3.57,2.84,2.49,14.32,9.93,148.46,95.45,Overexertion
36.05,35.04,1008.79,35.64,0.06,0.03,0.09,0.59,10.06,14.07,47.8,94.8,Fatigued
37.25,27.12,1034.44,79.64,0.16,0.1,0.1,14.85,11.62,21.24,63.74,95.54,Normal
36.38,33.49,1023.0,51.94,0.06,0.13,0.13,7.49,13.33,13.62,108.43,85.8,Low oxygen state
37.13,25.97,1019.97,53.78,0.08,0.1,0.14,11.9,16.08,-0.25,106.05,77.54,Low oxygen state
37.28,28.51,1012.73,75.71,0.21,0.14,0.17,16.59,5.03,8.43,110.43,88.19,Low oxygen state
36.55,28.32,1018.43,35.72,0.08,0.15,0.03,9.86,7.79,16.72,108.65,82.77,Low oxygen state
36.87,25.38,1009.97,53.22,0.22,0.02,0.18,9.37,2.87,9.26,128.3,87.93,Low oxygen state
37.68,28.84,1027.6,52.61,3.68,2.5,1.78,8.77,8.38,9.86,164.8,95.72,Overexertion
38.16,20.21,1014.38,67.25,2.26,1.76,0.89,9.89,15.04,16.19,141.22,92.1,Overexertion
35.94,22.77,1025.41,34.73,0.05,0.07,0.03,13.64,5.3,14.56,66.5,95.84,Normal
36.83,33.58,987.51,63.78,0.04,0.02,0.08,9.33,0.52,6.71,53.03,95.31,Fatigued
36.5,32.49,999.48,44.14,0.17,0.09,0.08,-1.62,13.16,0.87,57.83,95.57,Normal
36.77,24.81,995.12,64.66,0.01,0.09,0.06,12.6,19.19,6.81,60.65,95.56,Fatigued
36.89,26.23,995.98,67.81,0.05,0.11,-0.02,9.37,17.07,20.5,62.03,93.39,Fatigued
36.56,28.83,1021.71,44.32,0.21,0.24,0.16,10.25,6.19,9.89,99.8,94.96,Stressed
36.88,34.97,1021.32,50.76,0.14,0.18,0.18,8.39,11.55,11.91,102.7,97.54,Stressed
38.4,29.36,985.93,64.92,1.6,2.16,3.5,1.12,20.26,3.44,153.83,94.47,Overexertion
37.29,40.0,1022.9,72.93,0.17,0.12,0.1,10.46,2.1,4.36,68.43,94.65,Normal
37.06,33.59,1012.04,30.8,0.07,0.17,0.1,19.85,10.62,9.54,74.64,95.57,Normal
36.67,28.16,1012.88,38.27,0.21,0.18,0.12,7.66,13.15,12.57,99.73,97.79,Stressed
38.69,24.95,1012.89,30.32,4.18,2.36,1.66,8.03,2.28,2.2,141.45,94.78,Overexertion
36.64,30.73,1011.37,76.71,0.05,0.1,0.04,15.17,2.94,5.52,83.82,88.84,Low oxygen state
37.82,33.03,995.34,34.1,0.08,0.12,0.14,12.28,8.0,13.43,102.29,98.01,Possible fever
38.83,30.19,1011.17,39.21,0.12,0.04,0.09,14.5,12.78,5.41,110.74,98.73,Possible fever
37.69,25.46,1019.89,44.08,0.06,0.09,0.07,1.44,9.15,2.85,93.33,98.51,Stressed
37.63,30.52,1013.84,31.08,0.17,0.09,0.19,13.16,10.88,-0.17,100.68,98.23,Dehydrated
37.04,36.49,998.93,43.01,0.05,0.0,0.04,8.45,5.47,4.38,59.75,90.22,Fatigued
36.99,29.78,1012.5,32.24,0.08,-0.0,0.08,12.59,13.64,17.86,64.04,89.44,Fatigued
37.06,26.58,1019.17,37.6,0.06,0.03,0.16,3.85,13.53,3.11,68.65,97.95,Normal
