body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,activity_label
37.17,30.83,1022.91,34.42,0.13,0.03,0.06,0.4,3.93,6.92,46.33,95.76,Sleeping
37.2,31.1,1013.02,40.3,0.06,0.04,0.02,6.04,7.61,8.53,49.18,97.44,Sleeping
36.73,23.92,1026.85,43.64,0.04,0.01,0.05,4.24,6.75,2.71,48.17,99.12,Sleeping
36.84,19.33,1015.04,34.77,0.05,0.09,0.07,10.32,13.98,4.62,68.0,96.22,Sedentary
36.97,31.28,1022.73,32.37,0.02,0.1,0.05,3.37,8.42,7.41,49.14,97.37,Sleeping
37.23,26.19,1012.93,40.92,0.09,0.08,0.15,16.59,3.35,4.15,60.21,98.31,Sedentary
36.76,34.45,1002.25,56.74,1.34,1.56,1.66,143.15,86.61,121.42,92.97,95.4,Walking
36.42,26.93,993.31,56.69,0.03,0.02,0.07,3.26,5.49,6.76,54.06,95.19,Sleeping
36.74,30.05,1025.42,59.35,2.86,2.87,2.4,556.94,528.09,474.71,141.56,95.93,Running
36.46,33.5,1022.55,70.28,0.1,0.12,0.12,3.89,13.42,7.3,62.45,94.84,Sedentary
37.31,34.98,1004.37,56.01,0.03,0.05,0.09,5.81,18.0,9.1,64.66,95.43,Sedentary
37.16,29.08,1019.38,71.54,1.09,1.51,0.71,142.54,104.54,111.95,89.2,97.07,Walking
36.8,28.07,993.84,54.81,0.1,-0.01,0.04,4.01,9.3,11.38,71.57,97.89,Sedentary
37.09,36.79,1023.26,65.46,0.1,0.11,0.1,4.35,6.78,10.57,61.11,97.15,Sedentary
36.59,35.3,1017.23,43.03,0.14,0.12,0.07,5.03,17.33,8.72,81.87,98.57,Sedentary
36.32,30.97,998.77,42.9,1.12,1.75,1.39,183.12,133.0,172.05,110.02,94.47,Walking
36.6,22.72,1017.58,60.1,0.03,0.04,0.09,2.11,3.6,7.36,40.63,97.15,Sleeping
36.54,32.79,1026.45,43.22,1.36,0.92,0.33,91.71,118.77,125.86,93.46,97.85,Walking
36.43,28.86,1005.78,65.45,3.76,3.01,3.09,393.54,219.27,292.85,150.0,97.17,Running
36.71,32.44,1024.23,79.73,2.94,3.46,2.84,327.17,547.47,238.37,98.39,97.26,Running
37.16,22.87,1014.61,73.37,0.12,0.05,0.05,-4.15,-2.05,14.94,63.24,95.91,Resting
36.65,30.99,1009.61,70.98,2.89,1.78,4.17,240.61,360.4,321.26,127.02,97.52,Running
36.89,28.57,1006.48,72.85,3.16,3.21,3.46,402.82,370.39,230.36,127.3,96.12,Running
36.62,21.05,1007.87,49.95,0.11,0.03,0.08,6.93,10.56,8.96,74.65,96.95,Sedentary
37.22,31.86,1017.84,73.61,2.7,3.43,1.64,606.36,566.92,465.73,143.76,96.93,Running
37.43,22.87,1020.34,39.02,0.1,0.17,0.14,12.09,3.63,6.18,72.06,97.82,Sedentary
36.2,24.91,1003.71,74.0,1.4,1.42,1.26,110.16,82.66,80.8,87.13,97.15,Walking
36.37,33.89,1002.08,61.32,2.12,0.88,1.18,92.25,121.61,106.4,84.19,96.44,Walking
36.79,31.11,1009.54,31.79,0.03,-0.02,0.02,3.18,2.34,6.97,52.31,95.71,Sleeping
37.01,37.8,1007.39,72.35,0.17,0.89,0.87,106.58,83.2,141.12,121.02,97.12,Walking
36.83,35.75,1007.69,46.88,0.08,0.07,0.09,9.83,4.94,6.65,66.99,96.52,Sedentary
37.19,19.7,1035.62,57.47,0.05,0.05,-0.01,2.85,10.34,12.7,65.01,95.93,Sedentary
36.66,11.95,1023.65,42.98,0.07,-0.03,0.05,11.94,7.75,0.81,63.18,95.66,Sedentary
36.9,34.35,1019.19,60.93,1.2,0.37,0.87,106.78,127.86,78.01,83.02,97.2,Walking
37.14,28.71,1030.26,36.12,0.08,0.07,0.05,16.56,6.54,9.78,70.39,96.94,Sedentary
37.09,25.35,1022.08,35.74,0.05,0.08,0.05,4.36,1.54,7.49,44.76,96.07,Sleeping
36.24,30.7,999.75,56.44,0.01,0.03,0.06,9.06,2.85,4.49,57.54,97.34,Sleeping
36.19,34.28,1011.95,79.93,-0.01,0.07,0.07,5.35,2.48,9.27,60.38,95.76,Sedentary
36.39,30.39,1011.65,67.22,2.99,1.72,2.67,732.95,252.05,234.12,157.03,97.66,Running
36.67,27.04,1003.98,66.05,3.44,2.97,3.17,271.21,371.4,300.36,148.34,95.34,Running
36.36,25.06,1003.41,37.22,0.02,0.02,0.12,14.0,4.8,7.35,71.82,97.09,Sedentary
36.97,26.01,1009.27,43.09,0.07,0.1,0.04,5.7,9.46,10.25,67.94,96.67,Sedentary
37.08,27.35,1027.5,30.91,0.08,0.09,0.08,6.34,9.81,10.72,48.14,97.73,Sleeping
36.9,31.22,1016.2,33.93,1.34,2.16,2.13,148.04,122.14,86.41,96.48,97.67,Walking
36.72,35.53,1018.6,71.34,0.1,0.07,0.12,12.61,4.27,9.58,76.4,96.62,Sedentary
36.79,32.45,1009.96,66.09,0.05,0.05,0.06,6.69,2.81,5.46,42.39,98.33,Sleeping
37.26,30.88,1021.58,56.75,0.05,0.11,0.06,0.92,7.01,5.62,71.8,99.1,Sedentary
36.53,35.58,1019.27,30.55,0.8,1.52,0.92,82.66,153.73,111.26,100.09,97.67,Walking
36.65,27.36,1000.75,43.13,0.09,0.04,0.03,6.65,4.75,-0.18,52.83,97.38,Sleeping
37.08,33.65,1009.03,33.9,2.75,3.46,1.65,473.87,443.13,664.78,197.19,97.85,Running
36.88,23.5,1025.4,55.62,0.03,0.1,0.11,5.93,0.87,9.54,65.9,95.61,Sedentary
37.23,28.88,1018.77,53.75,3.27,3.28,2.57,431.45,428.96,362.45,147.06,97.02,Running
36.31,36.76,1029.69,68.91,1.03,1.19,1.26,167.79,190.96,105.79,96.23,96.67,Walking
37.07,34.64,1019.91,61.16,2.33,3.29,2.87,406.78,578.87,323.43,204.31,94.37,Running
37.02,31.72,1026.79,51.35,0.01,0.05,0.11,10.03,13.76,5.44,71.62,96.76,Sedentary
37.07,22.65,1020.28,50.56,1.57,1.42,1.31,61.65,71.89,166.23,88.87,96.36,Walking
36.86,26.97,1031.18,61.36,0.2,0.12,-0.03,9.41,6.62,13.02,84.26,96.57,Resting
36.44,27.35,1021.68,79.37,0.09,0.09,0.03,4.0,-0.98,7.0,44.8,97.32,Sleeping
36.73,28.71,990.37,46.35,0.04,0.01,-0.0,5.84,4.87,5.33,46.54,96.5,Sleeping
37.06,22.85,998.77,33.72,0.08,0.07,0.05,9.02,9.11,5.09,71.85,96.4,Sedentary
37.01,38.46,1015.2,40.77,0.06,0.02,0.16,4.42,11.01,9.32,59.06,97.87,Sedentary
36.54,21.53,1024.04,37.09,0.09,0.11,0.09,10.71,14.31,14.95,64.0,94.74,Sedentary
37.3,25.07,998.85,43.39,2.46,2.14,3.33,475.49,452.22,492.01,144.81,95.64,Running
36.84,20.27,1011.78,34.65,0.04,0.04,0.03,6.73,6.76,8.0,57.65,96.96,Sleeping
37.01,30.84,1008.3,32.03,2.4,3.67,1.99,475.91,361.05,453.89,128.91,96.54,Running
37.04,27.43,998.56,74.5,2.71,3.26,2.11,323.87,493.31,391.07,138.94,96.94,Running
36.54,35.83,1013.22,57.78,0.07,-0.02,0.11,5.34,7.61,2.34,49.29,97.15,Sleeping
36.9,32.26,1015.06,43.14,0.03,0.08,0.06,9.53,6.27,8.02,59.9,95.22,Sleeping
36.81,27.65,1007.34,31.05,0.04,0.03,0.0,1.59,2.93,3.7,52.95,96.44,Sleeping
36.98,28.02,1008.78,77.98,0.18,0.04,0.05,7.39,16.24,6.88,63.28,96.61,Resting
36.81,29.76,1028.69,57.64,0.04,0.12,0.17,1.69,9.31,8.32,71.77,97.72,Resting
37.01,31.05,1009.11,57.19,0.08,0.03,0.05,4.06,5.97,6.83,49.99,98.16,Sleeping
36.89,25.95,1020.87,52.06,0.12,0.11,0.18,9.23,14.15,6.97,71.62,96.02,Resting
37.05,23.87,1019.32,67.3,0.02,0.07,0.04,7.58,9.62,0.73,48.35,96.48,Sleeping
37.01,31.19,1011.36,48.15,0.06,0.01,0.04,5.89,3.28,10.51,74.44,97.63,Sedentary
37.2,34.1,1014.58,75.47,2.76,4.92,3.72,445.23,130.7,494.63,113.83,95.96,Running
36.59,23.1,1011.19,72.06,0.06,0.04,-0.04,8.17,8.86,7.14,68.78,96.36,Sedentary
37.32,31.6,1005.31,53.71,2.9,3.08,2.19,341.93,440.79,271.44,164.25,98.25,Running
37.43,35.59,1010.26,57.41,0.09,0.11,0.14,16.56,11.93,3.35,72.52,94.46,Resting
36.8,31.47,1021.68,55.83,2.73,2.33,4.3,341.12,345.56,633.3,138.83,96.95,Running
37.1,22.95,1012.33,56.73,0.06,0.09,0.11,7.5,6.15,12.92,52.55,96.46,Sleeping
36.59,31.95,996.73,51.86,1.6,1.23,0.89,133.07,99.94,90.09,99.25,97.94,Walking
36.6,25.66,1026.85,51.07,2.4,1.48,1.86,384.07,375.11,290.73,176.54,97.72,Running
36.88,25.61,1011.45,77.97,3.5,2.35,4.43,402.82,216.65,359.15,176.33,98.96,Running
36.27,23.44,1031.71,56.76,0.1,0.09,0.06,1.23,10.81,16.27,57.02,97.23,Resting
36.56,30.63,1003.74,50.6,0.1,0.1,0.12,10.8,0.79,4.87,66.29,96.59,Resting
37.12,27.52,1012.54,31.63,1.86,1.13,1.15,92.6,98.62,118.67,108.58,96.87,Walking
36.53,24.28,1016.76,30.05,0.11,0.17,0.14,5.55,4.04,12.6,64.53,97.6,Sedentary
36.29,27.34,1014.86,42.41,0.06,0.03,0.14,9.64,13.23,10.91,71.19,96.27,Resting
36.86,34.04,1016.61,68.91,0.04,0.04,0.11,15.64,3.45,5.21,59.99,96.95,Sedentary
36.67,32.71,1005.88,40.28,0.02,0.04,0.02,9.26,7.51,6.87,57.32,97.51,Sleeping
36.06,36.91,1029.7,61.57,0.03,0.03,0.19,14.03,7.44,18.08,59.26,98.58,Resting
36.97,18.29,1011.78,68.89,2.23,2.13,2.38,589.97,381.51,559.93,139.49,97.41,Running
36.76,27.18,1006.88,32.37,0.09,0.07,0.05,18.75,4.09,0.92,69.0,96.31,Sedentary
36.63,29.82,1003.2,38.3,2.8,2.82,3.52,402.5,159.95,284.84,137.76,97.58,Running
36.68,34.13,1003.09,78.11,0.39,4.41,2.83,280.4,599.06,430.51,127.88,96.57,Running
37.23,26.13,1004.2,75.75,0.78,1.39,1.6,142.65,125.68,109.35,81.04,97.59,Walking
36.7,18.01,1014.95,55.81,0.07,-0.0,0.05,1.77,6.26,4.32,51.55,95.55,Sleeping
36.77,32.2,1024.28,60.68,1.43,1.24,1.23,99.5,120.35,96.18,104.36,97.11,Walking
37.13,33.3,990.51,58.61,0.08,0.06,0.05,2.23,8.88,4.38,51.24,98.06,Sleeping
37.2,22.61,1027.35,46.52,3.49,2.71,3.05,522.82,273.33,534.52,139.85,97.12,Running
36.97,27.44,1013.85,75.41,2.96,1.47,2.26,376.37,416.29,199.29,156.19,97.12,Running
36.86,27.05,1022.99,73.7,2.76,3.82,3.4,506.52,439.69,342.52,182.1,96.83,Running
37.1,19.44,1001.24,53.88,0.07,0.14,0.17,17.52,16.09,5.49,67.56,96.73,Resting
36.88,35.86,1022.86,76.42,0.05,0.02,0.05,3.97,4.54,5.19,52.79,96.89,Sleeping
37.28,21.93,1010.31,51.95,3.7,2.77,1.19,391.59,596.77,461.14,150.82,95.56,Running
36.68,23.41,1014.11,32.4,0.14,0.04,0.09,16.63,0.11,6.15,71.18,96.96,Resting
36.94,31.71,998.68,43.81,3.11,3.47,2.62,308.92,410.82,260.48,143.68,95.61,Running
37.01,29.58,1014.36,40.71,1.12,0.83,0.9,84.7,96.25,92.51,107.29,98.05,Walking
36.13,34.38,999.17,63.47,1.94,1.38,1.08,201.81,106.48,87.94,94.85,94.94,Walking
36.39,30.69,1011.54,78.7,1.2,1.15,1.86,42.2,198.15,118.36,89.19,96.23,Walking
36.52,31.25,1012.12,63.3,-0.01,0.01,-0.01,2.28,4.89,0.47,50.44,95.27,Sleeping
36.76,28.13,1016.53,62.2,0.97,1.55,1.28,57.47,152.7,52.04,95.27,96.37,Walking
36.22,26.59,1011.77,63.92,2.87,3.6,1.29,358.33,625.95,354.41,135.59,97.65,Running
36.89,41.35,1012.64,57.52,0.04,-0.0,0.05,1.42,-0.53,5.02,48.55,95.41,Sleeping
36.5,38.25,1019.85,54.05,0.07,0.03,0.0,5.78,7.85,2.96,53.09,96.22,Sleeping
36.54,20.57,1011.56,46.67,0.08,0.02,0.19,19.56,11.47,11.39,63.72,97.54,Resting
36.91,38.85,1018.61,49.22,1.14,1.06,0.98,234.8,113.52,180.23,89.67,96.66,Walking
36.53,19.64,1024.54,48.33,0.1,0.04,0.06,5.31,2.3,3.7,59.09,97.34,Sleeping
36.95,25.45,1002.62,65.67,3.84,3.15,3.5,261.91,514.02,466.64,152.98,97.2,Running
37.42,21.93,1018.47,59.84,0.03,0.13,0.08,0.54,11.39,12.72,65.89,96.92,Resting
36.92,37.48,1000.1,58.23,0.04,0.07,0.08,9.05,-2.29,7.76,66.22,97.09,Sedentary
36.5,30.75,1006.55,51.49,3.37,3.91,3.76,805.27,519.67,404.67,178.85,96.85,Running
37.04,19.66,1025.74,56.37,0.93,0.92,0.61,82.51,142.24,145.95,94.24,97.17,Walking
36.51,22.38,1006.19,60.38,0.05,0.1,0.07,9.83,-1.52,2.15,79.79,98.66,Resting
36.98,27.27,1008.37,45.68,2.72,2.91,4.08,304.07,494.93,644.79,158.29,98.28,Running
36.24,26.43,1005.33,74.16,3.52,3.23,1.73,471.07,527.43,188.89,145.49,95.21,Running
36.79,24.36,1014.69,33.71,0.07,0.1,0.09,14.92,9.24,7.86,68.75,98.18,Resting
36.81,24.52,1010.01,30.13,0.07,0.07,0.07,3.02,8.02,11.43,55.4,96.71,Sleeping
36.68,26.81,1008.17,51.7,0.18,0.09,0.03,5.19,5.13,9.56,59.54,96.04,Resting
36.78,36.73,1011.35,66.63,0.11,0.14,0.08,2.28,12.71,7.64,72.18,96.04,Resting
36.95,26.82,1006.05,53.9,1.45,1.29,1.91,143.81,107.23,118.45,91.21,95.76,Walking
37.01,19.6,1015.65,74.16,1.47,1.13,0.98,154.62,61.26,99.06,99.91,96.76,Walking
37.07,28.52,1001.6,74.95,0.06,0.12,0.06,2.32,8.22,11.09,70.11,96.86,Sedentary
37.26,23.87,1018.99,70.43,0.07,0.07,0.16,16.28,19.66,10.1,59.14,97.8,Resting
36.92,30.15,1020.09,55.89,0.02,0.06,0.08,16.43,6.75,6.07,72.01,97.39,Sedentary
37.19,28.66,1008.63,56.33,3.77,3.07,3.18,273.78,373.25,309.84,117.18,98.9,Running
37.13,22.4,998.2,34.51,0.13,0.08,0.18,2.65,7.71,-0.96,50.4,99.49,Resting
37.04,30.04,994.08,63.69,0.01,0.14,0.1,9.4,1.69,8.8,42.5,95.91,Sleeping
36.99,30.0,1013.17,62.43,0.09,0.08,0.07,7.29,15.26,16.36,66.28,96.48,Resting
36.56,32.01,1007.69,56.71,0.09,0.09,0.1,4.73,18.27,7.26,85.81,97.72,Resting
36.94,31.19,1041.65,73.17,0.12,0.11,0.08,15.67,11.12,10.06,67.59,97.86,Resting
36.65,15.24,998.97,31.06,3.92,2.06,3.84,421.0,264.5,429.09,185.97,96.14,Running
36.24,26.19,1015.6,59.05,2.9,2.61,2.74,391.17,356.2,510.75,136.43,96.99,Running
36.65,33.14,998.33,67.71,0.1,0.05,0.05,6.16,17.76,5.73,75.33,96.64,Resting
37.06,27.73,1011.22,41.9,5.21,1.99,3.24,289.33,359.61,622.11,185.76,97.8,Running
37.36,36.61,1016.27,76.52,0.18,0.05,0.06,8.41,2.7,6.2,66.71,95.43,Sedentary
37.19,20.69,1024.71,76.73,0.12,0.08,0.1,3.28,10.26,14.47,53.32,95.8,Resting
36.61,36.77,999.48,53.15,0.05,-0.02,0.04,5.81,5.67,1.37,51.89,97.18,Sleeping
36.48,26.81,1014.98,61.42,0.18,0.15,0.12,11.87,9.91,10.32,65.54,98.5,Resting
36.94,23.65,1035.49,68.4,0.14,0.11,0.06,4.86,14.76,16.22,65.63,95.81,Sedentary
36.26,33.44,1031.65,41.46,0.05,0.03,0.09,9.8,6.0,8.58,73.36,96.73,Resting
36.68,29.29,1014.26,35.3,1.36,1.22,0.45,98.11,95.15,78.39,93.7,97.02,Walking
36.67,31.71,1010.75,35.95,0.02,0.13,0.13,3.56,5.57,11.84,71.05,97.22,Sedentary
36.87,25.98,1016.49,70.92,0.13,0.04,0.07,2.02,6.99,7.52,60.84,95.49,Sedentary
36.61,29.27,1014.14,58.42,0.16,0.05,0.06,12.21,4.84,6.65,65.99,97.09,Resting
36.54,35.88,1007.38,33.32,1.17,-0.03,1.43,106.53,131.49,93.93,96.36,96.86,Walking
36.34,24.64,1015.19,57.04,0.1,0.07,0.13,5.85,6.3,7.54,61.53,97.71,Sedentary
36.96,37.47,1012.89,65.52,0.05,0.07,0.04,3.43,6.08,2.79,42.5,99.24,Sleeping
36.47,18.64,1007.06,72.7,0.16,0.12,0.04,6.98,2.74,9.39,70.11,97.16,Sedentary
36.35,24.02,1006.73,55.92,2.91,1.92,0.91,346.2,311.19,485.4,148.1,98.6,Running
36.49,32.32,1008.83,30.92,0.06,0.05,0.11,15.92,11.59,-0.69,68.77,98.0,Resting
37.19,35.19,995.19,30.41,1.36,1.3,0.91,96.19,108.94,161.06,88.94,98.72,Walking
36.65,25.84,1033.04,32.92,4.48,2.7,2.66,331.47,594.36,501.12,144.87,96.5,Running
36.99,37.23,1027.53,53.96,3.54,3.55,2.26,350.09,477.14,408.49,148.41,97.73,Running
36.64,21.95,1021.9,34.94,1.54,1.42,1.85,121.0,122.81,148.41,90.17,96.53,Walking
36.74,30.56,1015.86,79.87,4.1,1.11,2.01,564.99,300.66,448.04,168.56,95.89,Running
36.79,24.01,994.29,45.95,3.25,3.86,2.85,369.97,437.54,286.3,98.94,95.85,Running
36.86,33.68,1013.69,49.25,0.06,0.07,0.06,3.28,5.57,4.65,51.29,96.8,Sleeping
36.51,43.43,1019.96,50.76,0.1,0.13,0.14,14.81,8.7,2.9,71.72,97.9,Resting
36.74,25.98,998.78,73.1,1.5,1.28,1.62,199.86,120.46,87.34,94.97,97.53,Walking
37.32,23.22,1021.35,56.43,0.04,0.08,0.01,5.81,4.6,7.59,55.92,96.21,Sleeping
36.83,31.5,1026.92,62.24,0.13,0.06,0.05,13.5,8.63,0.56,83.22,97.82,Resting
36.7,21.51,1031.6,55.89,0.05,0.07,0.09,2.35,3.55,7.61,51.34,96.98,Sleeping
37.16,29.02,1003.48,73.51,0.08,0.15,0.12,-2.6,7.24,6.37,54.88,97.54,Resting
36.18,35.34,1019.13,77.3,0.03,0.08,-0.01,5.27,2.5,5.69,36.72,97.46,Sleeping
37.22,26.07,1009.02,31.28,0.09,0.07,0.02,2.17,4.58,0.4,54.04,98.45,Sleeping
36.96,23.81,1016.28,71.65,2.78,2.93,2.78,488.45,481.15,369.69,137.59,96.99,Running
37.17,18.04,1009.75,49.59,0.09,0.16,0.11,7.68,16.05,11.94,63.31,96.8,Resting
36.77,27.0,1001.32,65.49,0.06,0.13,0.14,9.44,10.05,11.43,70.61,97.84,Resting
37.03,27.0,1018.25,33.79,0.14,1.29,0.9,164.18,85.04,131.38,95.81,97.76,Walking
36.25,22.39,1031.32,35.73,0.12,0.08,0.16,13.51,5.27,12.02,72.74,95.56,Resting
36.98,27.65,992.99,55.7,0.13,0.11,0.19,12.11,21.8,13.42,75.43,97.09,Resting
36.98,26.02,1014.31,33.57,0.03,0.01,0.11,8.05,3.69,9.55,46.71,96.41,Sleeping
36.62,30.89,1019.27,64.94,3.95,2.41,4.23,621.96,368.27,350.6,167.44,97.43,Running
36.93,24.33,1015.43,77.55,0.05,-0.0,0.02,5.07,4.55,2.94,44.89,97.76,Sleeping
36.24,29.62,1016.96,32.03,0.08,0.1,0.08,8.31,7.77,6.88,81.19,99.01,Sedentary
36.4,22.17,1019.04,44.68,1.36,1.08,1.38,100.58,171.15,131.61,101.72,95.83,Walking
36.66,31.54,1023.73,40.69,4.42,2.53,4.24,462.82,364.73,356.12,147.21,98.95,Running
36.65,29.78,1019.78,77.61,2.81,1.37,2.96,539.33,355.1,245.98,163.95,96.61,Running
36.98,25.8,1013.19,74.62,0.01,0.02,0.15,17.98,10.05,16.46,56.49,97.11,Resting
36.46,34.96,1007.69,65.1,0.09,0.12,0.08,7.55,3.06,4.71,81.25,95.79,Sedentary
37.37,33.2,1007.56,49.49,1.3,1.03,0.97,165.86,221.65,133.14,107.45,97.99,Walking
36.66,32.75,1009.48,61.66,2.96,3.53,3.99,217.0,402.18,516.12,145.16,97.26,Running
36.29,39.99,1015.02,32.53,0.18,0.12,0.18,11.59,5.91,11.07,52.11,96.5,Resting
37.04,26.79,1004.74,49.53,1.18,1.08,1.0,166.04,151.66,159.78,116.99,96.17,Walking
36.92,45.67,1003.02,77.97,1.62,2.43,3.99,479.18,172.78,352.09,163.5,97.19,Running
36.68,21.88,1010.88,79.18,0.14,0.08,0.05,8.76,6.88,13.7,80.85,96.9,Sedentary
36.91,32.36,1021.61,30.75,0.09,0.09,0.04,16.8,-0.13,11.64,66.62,96.4,Resting
37.07,13.0,1012.72,69.87,4.68,4.05,3.81,431.63,450.08,299.25,154.65,99.13,Running
36.49,23.74,1012.56,39.31,0.06,0.06,0.03,2.54,-0.96,1.22,43.79,96.68,Sleeping
36.88,16.38,1033.56,30.37,0.07,0.04,0.07,3.72,2.45,8.55,54.58,96.18,Sleeping
36.73,30.23,1016.38,65.07,0.57,1.18,0.59,76.21,133.09,141.07,95.93,99.16,Walking
36.89,32.96,1008.36,44.19,2.94,2.86,2.56,163.08,169.05,338.27,129.85,96.09,Running
36.6,29.53,1022.79,61.98,4.15,3.17,4.04,404.17,437.46,191.31,134.78,96.95,Running
36.47,29.39,1000.96,39.85,2.5,2.46,3.39,353.69,487.66,519.93,136.75,97.19,Running
37.11,35.46,1020.82,47.94,0.08,0.12,0.05,6.46,9.8,5.67,68.61,97.62,Sedentary
37.41,24.03,1014.09,65.2,0.13,0.12,0.08,7.18,10.96,1.02,68.11,96.3,Sedentary
36.31,30.89,1013.37,79.5,0.12,0.08,0.1,6.76,7.07,6.98,76.78,98.15,Sedentary
37.39,29.01,1020.87,47.06,0.02,0.12,0.11,8.23,9.67,9.04,69.0,97.75,Sedentary
37.02,26.82,1005.32,37.86,0.1,0.11,0.11,11.97,9.13,10.61,74.87,99.46,Sedentary
36.57,27.12,1014.99,47.74,0.11,0.06,0.0,7.15,3.21,9.62,42.85,97.87,Sleeping
36.82,21.78,1008.31,78.22,1.94,2.25,2.98,456.12,356.77,521.08,148.6,97.34,Running
36.71,9.97,1009.21,74.08,2.15,3.03,3.04,227.82,255.5,327.81,162.64,96.39,Running
36.83,21.88,1000.72,40.65,0.04,0.06,0.09,9.55,8.78,9.85,68.07,95.6,Sedentary
37.34,26.58,1017.71,51.55,2.5,2.94,2.76,563.24,415.04,277.72,145.4,96.09,Running
36.73,28.92,1013.72,66.35,0.09,0.11,0.18,9.1,9.17,1.67,54.39,97.52,Sedentary
37.05,18.78,1012.59,57.92,0.04,0.04,0.12,8.45,2.68,10.78,65.19,99.39,Sedentary
36.52,34.54,1012.26,49.31,0.06,0.06,0.06,6.45,6.75,9.37,53.47,98.1,Sleeping
36.52,38.77,1012.94,33.53,2.11,3.32,2.59,499.86,559.82,331.41,145.81,96.11,Running
36.63,23.86,1015.46,64.75,3.48,2.41,2.76,314.25,533.13,471.22,118.41,96.62,Running
36.5,30.02,1013.81,51.83,0.07,0.07,0.14,4.4,10.51,12.32,68.32,95.03,Sedentary
36.79,14.73,1024.47,44.51,0.08,0.01,0.21,5.9,11.89,14.73,70.64,95.45,Resting
36.6,26.68,1002.67,57.74,1.42,1.38,1.09,160.42,118.51,95.4,92.73,98.92,Walking
36.44,24.27,1005.1,68.37,0.17,0.16,0.13,15.47,6.93,6.75,74.17,96.95,Resting
37.09,27.45,1011.28,60.39,0.07,0.11,0.14,6.3,6.47,14.78,67.33,97.19,Sedentary
36.82,29.4,1028.01,31.26,3.21,2.08,3.88,307.89,397.2,394.11,109.08,97.14,Running
36.38,21.32,1028.02,38.85,0.05,0.09,0.12,3.78,8.57,10.85,51.67,96.94,Resting
36.31,16.27,1002.73,77.11,0.12,0.12,0.07,4.93,9.91,6.41,63.83,95.92,Sedentary
36.39,27.65,1017.74,35.92,4.22,2.41,1.52,469.39,413.64,398.26,136.4,97.73,Running
36.5,26.15,1019.56,69.23,0.02,0.07,0.02,2.43,1.64,3.13,36.6,96.22,Sleeping
36.97,25.59,1015.01,30.83,0.04,0.01,0.02,4.59,8.55,2.92,55.41,98.06,Sleeping
36.77,22.79,1014.61,57.13,0.15,0.09,0.13,12.46,11.4,19.53,66.82,96.21,Resting
36.68,25.18,1017.1,47.33,1.41,1.06,0.88,127.63,94.14,175.35,112.49,95.9,Walking
36.63,28.24,1009.32,61.93,2.57,3.67,3.03,483.34,282.2,432.73,152.6,97.47,Running
36.94,30.01,1023.06,63.66,0.02,0.06,0.12,11.04,4.92,13.09,67.73,98.12,Sedentary
36.89,38.17,1008.5,52.76,1.13,1.35,0.87,86.88,58.17,119.46,102.54,95.63,Walking
36.66,19.45,1021.81,50.73,1.5,0.97,1.13,192.18,127.85,63.61,91.07,97.38,Walking
37.03,21.17,1012.39,46.01,0.1,0.2,0.13,7.92,8.74,4.73,53.55,96.43,Resting
36.64,30.07,1022.71,49.29,0.46,1.13,0.76,123.18,70.87,129.99,102.93,96.77,Walking
37.09,36.94,1007.07,78.24,0.78,1.61,1.28,93.9,117.86,110.53,95.87,97.53,Walking
36.53,12.26,1004.34,34.22,0.08,0.06,0.01,4.65,1.41,1.52,41.12,96.05,Sleeping
36.46,22.59,1021.92,33.64,1.94,3.53,2.64,594.59,296.25,438.81,146.1,97.45,Running
37.04,24.88,1008.26,36.84,1.42,0.55,0.91,104.87,105.21,160.77,84.09,97.11,Walking
36.2,21.79,1013.1,53.75,0.08,0.16,0.12,7.78,8.82,15.56,52.67,96.83,Resting
36.66,21.18,1014.14,42.98,1.74,3.09,3.18,368.76,537.26,557.12,144.71,98.92,Running
37.26,27.96,1020.66,62.89,1.28,3.18,3.02,337.29,512.35,205.73,159.66,96.22,Running
36.57,23.79,1008.93,42.76,4.7,2.83,1.91,532.38,522.74,533.31,139.86,96.47,Running
36.84,14.95,1021.84,59.65,0.09,0.11,0.09,6.61,9.16,8.53,78.08,95.55,Sedentary
36.83,31.73,1015.72,70.28,0.11,0.04,0.08,1.33,6.76,4.65,45.35,95.39,Sleeping
36.69,28.23,1019.54,61.51,1.7,2.66,3.84,500.85,237.79,283.98,155.06,96.66,Running
36.89,22.57,1016.08,38.99,0.09,0.12,0.07,-0.6,18.27,1.94,51.91,96.65,Resting
36.74,15.34,1006.41,62.46,1.5,1.4,1.33,207.56,137.98,155.38,83.18,98.29,Walking
36.49,17.69,1022.83,74.52,0.85,0.88,0.94,101.73,91.89,82.8,109.76,97.74,Walking
37.46,22.62,1020.29,30.4,2.15,1.38,2.26,299.13,269.54,353.98,167.05,97.21,Running
36.28,32.47,1008.89,65.92,0.07,0.01,0.03,7.87,2.3,2.0,57.49,97.84,Sleeping
37.5,42.13,1021.55,59.23,0.04,0.18,0.09,2.19,12.17,6.06,67.71,96.16,Sedentary
36.76,28.36,1026.45,58.5,0.12,0.09,0.03,6.63,3.15,15.99,70.38,97.65,Sedentary
37.29,36.25,1020.95,70.34,0.1,0.02,0.14,5.78,6.45,6.42,58.9,98.53,Resting
